Index [<ind>],Absolute Translational Velocity X Particle ID (Study 01 - Particles) [m/s],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m],Temperature X Particle ID (Study 01 - Particles) [degC],Translational X-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Y-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Z-Velocity X Particle ID (Study 01 - Particles) [m/s]
856.0,0.17534489630894032,-0.030632450755638342,0.0698957377114891,-0.03796540732433118,25.274496692176513,-0.12641511692254048,0.039188748791102915,0.11501866302144745
857.0,0.12592165387302232,-0.048915171018009775,0.06739114073873517,-0.02995270561518957,25.25973476943551,-0.10066553240523535,0.01160603396749866,0.07475301649587804
858.0,0.16779140174758983,-0.044054377775005614,0.0684289329587544,-0.02575962403132397,25.2717274871203,-0.11171221451922089,0.02003930294825568,0.1235830164908621
859.0,0.14420306574074454,0.029027827347276956,0.0732060299600525,0.016438154869644086,25.34480326797444,0.006776426532388338,-0.04325492738131092,-0.13739583497951513
860.0,0.4651997620458531,0.0034805293285268685,0.057346217570581316,0.029962235661079053,25.353299916487686,0.4517344618405381,-0.08191625598472652,0.07507677136506707
861.0,0.13194094235940318,-0.0334624976550059,0.08154748085062676,-0.022565654448584996,25.305179856300924,-0.01292750900207644,-0.031650229598747213,0.12743451160511884
862.0,0.060248456607265855,0.05647736190240134,0.08211687978283623,-0.016991926454657916,25.25400488606664,-0.05640406647716826,0.002366527535919814,-0.0210441762922314
863.0,0.09402002212293928,-0.05388086030070807,0.07138966559261635,-0.0015693498438393788,25.278736642433444,-0.010982097592704443,0.01705539577304943,0.09180561838736753
864.0,0.20629660347335615,-0.035207355417322374,0.06469859307957397,-0.020386632446316576,25.301620503551135,-0.11552096705702107,0.017847992422831478,0.1699842461563081
865.0,0.05085128318351414,0.0700943585422158,0.0835129216116623,-0.009468342640989369,25.24449464881826,-0.018922111270759386,0.01756429749556894,-0.04380984090309047
866.0,0.15752018183095734,-0.026329446946096388,0.06999139687685119,-0.0417238814105344,25.274024448422836,-0.12092727789154302,0.042469697395507405,0.09157251743254322
867.0,0.15814198644344904,0.021789911722766484,0.0691483020581406,-0.027851354788307185,25.322005953746725,-0.14353741718517418,-0.0647796480541531,-0.014473940101760093
868.0,0.009936499373143629,-0.01621270009868168,0.0010821725877155322,-0.0687086049745344,25.03637438865286,0.001635607226796498,-0.00877683319449995,0.004361881230393439
869.0,0.1668224994743049,-0.03532635662052842,0.06864276578278958,0.0350137793625371,25.282547071747217,0.11224664534120352,0.024010009999882828,0.12105352683960124
870.0,0.23709556030823792,0.003689780267526118,0.06305539232534593,0.027798926074176097,25.354662094640844,0.2112060774093245,-0.09871123366458635,-0.04315541601768118
871.0,0.2245508651522741,0.028425284634677275,0.06264750786057319,-0.03691526942827885,25.279597435753715,-0.1351687532279234,0.03628160475855363,-0.1756022333217537
872.0,0.010828091081360389,-0.003845282623675227,0.005827277129429683,-0.07627404846363951,25.05807385346452,0.0030158774086921527,-0.010397334925695481,0.00021786776927682072
873.0,0.05386813727613968,0.06780844473673908,0.08253509371609793,-0.031053455390610652,25.217102514803628,-0.02938864177444661,0.021317870752241654,-0.03979487824890284
